Facility Name,Building Name,Year Built,Priority Level,GradeCategory,PhysicalAddress,Latitude,Longitude,County
Satsop Elementary,,,Not assessed,Elementary School,"853 MONTE ELMA RD, SATSOP, Washington, 98583-0000",47.00316805,-123.4803673,Grays Harbor
Satus Elementary,,,Not assessed,Elementary School,"910 S. Camas Avenue, Wapato, Washington, 98951-1479",46.439204,-120.418759,Yakima
Sawyer Woods Elementary School,,,Not assessed,Elementary School,"31135 228th Ave SE, Black Diamond, Washington, 98010-1708",47.323586,-122.040169,King
SCCP Images,,,Not assessed,High School,"1810 N Greene St, Spokane, Washington, 99217-5399",47.67457829,-117.3586627,Spokane
Scenic Hill Elementary School,,,Not assessed,Elementary School,"26025 Woodland Way S, Kent, Washington, 98030-6363",47.368498,-122.211228,King
School Home Partnership Program,,,Not assessed,Other,"7204 27TH AVE NE, Marysville, Washington, 98271",48.06840854,-122.1739414,Snohomish
School to Life,,,Not assessed,High School,"15111 E Sprague Ave Suite B, Spokane Valley, Washington, 99037-8579",47.648993,-117.193871,Spokane
Science and Math Institute,,,Not assessed,High School,"5501 N. Pearl St, Tacoma, Washington, 98407",47.30331536,-122.5283052,Pierce
Scootney Springs Elementary,,,Not assessed,Elementary School,"695 S 14th Ave, Othello, Washington, 99344-1463",46.819508,-119.15359,Adams
Scriber Lake High School,,,Not assessed,High School,"23200 100th AVE W, Edmonds, Washington, 98020",47.78662,-122.368674,Snohomish
SE AREA TECHNICAL SKILLS CENTER,,,Not assessed,High School,"525 CAMPUS LOOP DR, WALLA WALLA, Washington, 99362",46.07851524,-118.2764643,Walla Walla
Seattle Hill Elementary,,,Not assessed,Elementary School,"12711 51st Avenue SE, Everett, Washington, 98208-0000",47.881931,-122.162126,Snohomish
Seattle Skills Center,,,Not assessed,High School,"2445 3rd Ave S Seattle Public Schools MS:31-6, Seattle, Washington, 98124-1165",47.58094,-122.33011,King
Seattle World School,,,Not assessed,Other,"1700 East Union St., SEATTLE, Washington, 98122",47.61344881,-122.3093011,King
SEAVIEW ACADEMY,,,Not assessed,K-12,"905 W 9th St, Port Angeles, Washington, 98363-7275",48.11900477,-123.4557032,Clallam
Seaview Elementary,,,Not assessed,Elementary School,"8426 188TH ST SW, EDMONDS, Washington, 98026",47.827671,-122.348199,Snohomish
Secondary Academy for Success,,,Not assessed,High School,"22107 23rd Dr SE, Bothell, Washington, 98021-4409",47.798087,-122.201445,Snohomish
Sedro Woolley Senior High School,,,Not assessed,High School,"1235 Third Street, Sedro-Woolley, Washington, 98284-0000",48.50026,-122.236705,Skagit
Sedro-Woolley Virtual Learning Academy,,,Not assessed,K-12,"201 North Township, Sedro Woolley, Washington, 98284",48.512441,-122.224813,Skagit
Sehome High School,,,Not assessed,High School,"2700 Bill McDonald Pkwy, Bellingham, Washington, 98225-5909",48.727998,-122.480756,Whatcom
Selah Academy Auxiliary,,,Not assessed,Other,"2280 WA-821, yakima, Washington, 98901",46.7063008,-120.4736431,Yakima
Selah Academy BPL,,,Not assessed,High School,"308 W Naches Ave, Selah, Washington, 98942",46.65377561,-120.5344196,Yakima
Selah Academy Online,,,Not assessed,High School,"308 W Naches Ave, Selah, Washington, 98942-0000",46.65377561,-120.5344196,Yakima
SELAH ACADEMY REENGAGEMENT PROGRAM,,,Not assessed,High School,"308 W Naches Ave, Selah, Washington, 98942",46.65377561,-120.5344196,Yakima
Selah High School,,,Not assessed,High School,"801 North First Street, Selah, Washington, 98942-0000",46.664212,-120.528305,Yakima
Selah HomeLink,,,Not assessed,Other,"308 W Naches Ave, Selah, Washington, 98942",46.65377561,-120.5344196,Yakima
Selah Intermediate School,,,Not assessed,Elementary School,"1401 West Fremont, Selah, Washington, 98942",46.65693225,-120.5483356,Yakima
Selah Middle School,,,Not assessed,Middle School,"411 North First Street, Selah, Washington, 98942",46.659784,-120.52899,Yakima
Selkirk Elementary,,,Not assessed,Elementary School,"219 Park Avenue, Metaline Falls, Washington, 99153",48.861282,-117.374025,Pend Oreille
Selkirk High School,,,Not assessed,High School,"10372 Highway 31, Ione, Washington, 99139-9613",48.819037,-117.398245,Pend Oreille
Selkirk Middle School,,,Not assessed,Middle School,"10372 Highway 31, Ione, Washington, 99139-9613",48.819037,-117.398245,Pend Oreille
Selkirk Middle School,,,Not assessed,Middle School,"1409 N Harvest Parkway, Liberty Lake, Washington, 99016",47.66937971,-117.1331665,Spokane
Sentinel Tech Alt School,,,Not assessed,High School,"20140 Rd 24 SW, Mattawa, Washington, 99349-0000",46.737918,-119.920671,Grant
Sequim Middle School,,,Not assessed,Middle School,"301 W. Hendrickson Rd., Sequim, Washington, 98382-0000",48.08633677,-123.1079929,Clallam
Sequim Senior High,,,Not assessed,High School,"601 N. Sequim Ave., Sequim, Washington, 98382-0000",48.08529,-123.104017,Clallam
Sequoia High School,,,Not assessed,High School,"3516 Rucker Ave., Everett, Washington, 98201-4629",47.97080731,-122.212316,Snohomish
Sequoyah Middle School,,,Not assessed,Middle School,"3425 S 360th ST, Auburn, Washington, 98001-9339",47.277775,-122.288288,King
Serene Lake Elementary,,,Not assessed,Elementary School,"4709 Picnic Point Rd, Edmonds, Washington, 98026",47.87215,-122.297312,Snohomish
Seth Woodard Elementary,,,Not assessed,Elementary School,"7401 E MISSION, SPOKANE, Washington, 99212-0000",47.671748,-117.305581,Spokane
Seven Oaks Elementary,,,Not assessed,Elementary School,"1800 Seven Oaks Dr SE, Lacey, Washington, 98503-7300",47.028217,-122.771416,Thurston
Shadle Park High School,,,Not assessed,High School,"4327 N Ash St, Spokane, Washington, 99205-1498",47.698416,-117.437194,Spokane
Shadow Lake Elementary,,,Not assessed,Elementary School,"22620 Sweeney Road SE, Maple Valley, Washington, 98038-6416",47.39883364,-122.0476651,King
Shahala Middle School,,,Not assessed,Middle School,"601 SE 192nd Avenue, Vancouver, Washington, 98683-9508",45.61776234,-122.4733491,Clark
Sharpstein Elementary School,,,Not assessed,Elementary School,"410 HOWARD ST, WALLA WALLA, Washington, 99362-3294",46.064541,-118.325939,Walla Walla
Shaw Middle School,,,Not assessed,Middle School,"4106 N Cook St, Spokane, Washington, 99207-5892",47.696354,-117.372587,Spokane
Shaw Road Elementary,,,Not assessed,Elementary School,"1106 Shaw Rd, Puyallup, Washington, 98372-4222",47.181985,-122.257453,Pierce
Shelton High School,,,Not assessed,High School,"3737 Shelton Springs Rd., Shelton, Washington, 98584-9199",47.236542,-123.123258,Mason
Shelton Open Doors,,,Not assessed,High School,"SOUND LEARNING 133 W RAILROAD AVE, SHELTON, Washington, 98584",47.21271,-123.10114,Mason
Sherman Elementary School,,,Not assessed,Elementary School,"4415 N 38th St, Tacoma, Washington, 98407-0000",47.283716,-122.497525,Pierce
Sherwood Elementary,,,Not assessed,Elementary School,"22901 106TH AVE W, EDMONDS, Washington, 98020-5199",47.790472,-122.374008,Snohomish
Sherwood Forest Elementary,,,Not assessed,Elementary School,"16411 NE 24th Street, Bellevue, Washington, 98008-2491",47.630485,-122.120942,King
Sherwood Forest Elementary School,,,Not assessed,Elementary School,"34600 12TH AV SW, FEDERAL WAY, Washington, 98023-7060",47.291963,-122.349704,King
Shiloh Hills Elementary,,,Not assessed,Elementary School,"13120 N PITTSBURG ST, SPOKANE, Washington, 99208-5747",47.733977,-117.401246,Spokane
Shining Mountain Elementary,,,Not assessed,Elementary School,"21615 38th Ave E, Spanaway, Washington, 98387-6827",47.060059,-122.377836,Pierce
Shorecrest High School,,,Not assessed,High School,"15343 25th Avenue N.E., Shoreline, Washington, 98155-7394",47.740952,-122.303452,King
Shoreline-Monroe High School,,,Not assessed,High School,"16101  Greenwood AVE N, Shoreline, Washington, 98133",47.74755454,-122.3576322,King
Shorewood Elementary,,,Not assessed,Elementary School,"2725 SW 116th St, Burien, Washington, 98146-3499",47.49865686,-122.3680631,King
Shorewood High School,,,Not assessed,High School,"17300 Fremont Avenue N., Shoreline, Washington, 98133-5299",47.754128,-122.350153,King
Showalter Middle School,,,Not assessed,Middle School,"4628 S 144TH ST, SEATTLE, Washington, 98168-0000",47.474883,-122.275056,King
Shrine Hospital,,,Not assessed,PK-12,"911 W 5Th Ave, Spokane, Washington, 99204-1571",47.65122,-117.42561,Spokane
SHS Graduation Alliance,,,Not assessed,High School,"1801 E Edison Ave, Sunnyside, Washington, 98944",46.32375897,-119.9967539,Yakima
Shuksan Middle School,,,Not assessed,Middle School,"2717 Alderwood Ave, Bellingham, Washington, 98225-1222",48.778473,-122.502234,Whatcom
Sidney Glen Elementary School,,,Not assessed,Elementary School,"500 SW BIRCH RD, PORT ORCHARD, Washington, 98366-0000",47.506065,-122.65427,Kitsap
Sierra Heights Elementary School,,,Not assessed,Elementary School,"9901 132nd Ave SE, Renton, Washington, 98059-3505",47.514401,-122.165908,King
Sierra Vista Middle School,,,Not assessed,Middle School,"916 N. 16 Street, Sunnyside, Washington, 98944",46.335714,-119.997645,Yakima
Sifton Elementary School,,,Not assessed,Elementary School,"7301 NE 137th Avenue, Vancouver, Washington, 98682-4608",45.675897,-122.530219,Clark
Silver Firs Elementary,,,Not assessed,Elementary School,"5909 146th Pl. SE, Everett, Washington, 98208-8910",47.866523,-122.153447,Snohomish
Silver Lake Elementary - Everett,,,Not assessed,Elementary School,"12815 Bothell-Everett Hwy., Everett, Washington, 98208-6630",47.881494,-122.20551,Snohomish
Silver Lake Elementary School - Federal Way,,,Not assessed,Elementary School,"1310 SW 325TH ST, FEDERAL WAY, Washington, 98023-4930",47.310198,-122.352166,King
Silver Star Elementary School,,,Not assessed,Elementary School,"10500 NE 86th Street, Vancouver, Washington, 98662-2167",45.684925,-122.5651,Clark
Silverdale Elementary,,,Not assessed,Elementary School,"9100 DICKEY RD NW, SILVERDALE, Washington, 98383-8860",47.643676,-122.717552,Kitsap
Simcoe Elementary School,,,Not assessed,Elementary School,"1307 S CAMAS AVENUE, Wapato, Washington, 98951",46.4362017,-120.4142484,Yakima
Simpson Avenue Elementary,,,Not assessed,Elementary School,"519 West Simpson Avenue, Montesano, Washington, 98563-1151",46.98531939,-123.6067699,Grays Harbor
Skagit Academy,,,Not assessed,K-12,"2001 Cleveland Ave, Mount Vernon, Washington, 98273",48.4041102,-122.3400768,Skagit
Skagit County Detention Center,,,Not assessed,High School,"605 3RD ST, MOUNT VERNON, Washington, 98273-3867",48.4182558,-122.3359989,Skagit
Skill Source,,,Not assessed,High School,"233 N CHELAN ST, WENATCHEE, Washington, 98801-0000",47.4273322,-120.3164658,Chelan
Sky Valley Education Center,,,Not assessed,K-12,"351 Short Columbia St., Monroe, Washington, 98272-2757",47.856181,-121.975958,Snohomish
Sky Valley Options,,,Not assessed,High School,"13715 310th Ave SE, Sultan, Washington, 98294",47.873029,-121.813116,Snohomish
Skyline Elementary,,,Not assessed,Elementary School,"1033 91st Ave SE, Lake Stevens, Washington, 98258",47.987238,-122.104771,Snohomish
Skyline Elementary,,,Not assessed,Elementary School,"9911 N Bob Olson Lane, Spokane, Washington, 99208",47.74772251,-117.4560272,Spokane
Skyline Elementary School,,,Not assessed,Elementary School,"2225 Thornton Road, Ferndale, Washington, 98248-0068",48.862231,-122.602901,Whatcom
Skyline Elementary School,,,Not assessed,Elementary School,"2301 N Mildred St, Tacoma, Washington, 98406-0000",47.269674,-122.525494,Pierce
Skyline High School,,,Not assessed,High School,"1122 228TH AVE SE, SAMMAMISH, Washington, 98075-9509",47.600171,-122.031418,King
Skyview High School,,,Not assessed,High School,"1300 NW 139TH ST, VANCOUVER, Washington, 98685-1858",45.72275,-122.683588,Clark
Skyview Middle School,,,Not assessed,Middle School,"21404 35 AV SE, Bothell, Washington, 98021-7832",47.803306,-122.190397,Snohomish
Smith Elementary,,,Not assessed,Elementary School,"23305 NE 14th St, Sammamish, Washington, 98074-4441",47.620827,-122.027376,King
Smith Elementary School,,,Not assessed,Elementary School,"205 Fir Ave, Grandview, Washington, 98930-0000",46.254342,-119.888391,Yakima
Sno Co Jail,,,Not assessed,Other,"1918 Wall Street, Everett, Washington, 98201-3665",47.97775,-122.20331,Snohomish
Sno-Isle Skills Center,,,Not assessed,High School,"9001 Airport Road, Everett, Washington, 98204",47.917165,-122.269622,Snohomish
Snohomish Center,,,Not assessed,K-12,"1601 Avenue D, Snohomish, Washington, 98290-0000",47.93271883,-122.100341,Snohomish
Snohomish Detention Center,,,Not assessed,Other,"2801 10th Street, Everett, Washington, 98201-1414",48.00471,-122.19333,Snohomish
Snohomish High School,,,Not assessed,High School,"1316 Fifth Street, Snohomish, Washington, 98290-0000",47.918385,-122.100043,Snohomish
Snoqualmie Access,,,Not assessed,PK-12,"8001 Silva Ave SE, Snoqualmie, Washington, 98065",47.52822176,-121.8279275,King
Snoqualmie Elementary,,,Not assessed,Elementary School,"755 PARK ST, SNOQUALMIE, Washington, 98065-0000",47.523357,-121.809954,King
Snoqualmie Middle School,,,Not assessed,Middle School,"9200 RAILROAD AVE SE, SNOQUALMIE, Washington, 98065-0000",47.51825733,-121.8142386,King
Snoqualmie Parent Partnership Program,,,Not assessed,K-12,"9200 Railroad Ave SE, Snoqualmie, Washington, 98065",47.493955,-121.779033,King
Soap Lake Elementary,,,Not assessed,Elementary School,"410 Ginkgo St S, SOAP LAKE, Washington, 98851-0000",47.38492,-119.49728,Grant
Soap Lake Middle & High School,,,Not assessed,Other,"527 2nd Ave SW, SOAP LAKE, Washington, 98851",47.386558,-119.497183,Grant
Soar to Success,,,Not assessed,High School,"2600 N 20th Ave, Pasco, Washington, 99301",46.25213376,-119.1238412,Franklin
Somerset Elementary School,,,Not assessed,Elementary School,"14100 Somerset Boulevard SE, Bellevue, Washington, 98006-2399",47.563227,-122.151807,King
Soos Creek Elementary School,,,Not assessed,Elementary School,"12651 SE 218th Place, Kent, Washington, 98031-9629",47.406069,-122.171913,King
South Bay Elementary,,,Not assessed,Elementary School,"3845 Sleater Kinney Rd NE, Lacey, Washington, 98506-2699",47.085547,-122.834582,Thurston
South Colby Elementary,,,Not assessed,Elementary School,"3281 Banner Road SE, Port Orchard, Washington, 98366-0000",47.518409,-122.545322,Kitsap
South Kitsap High School,,,Not assessed,High School,"425 MITCHELL AVE, PORT ORCHARD, Washington, 98366-0000",47.53774,-122.624177,Kitsap
South Pines Elementary,,,Not assessed,Elementary School,"12021 E 24th Ave, Spokane Valley, Washington, 99206-5798",47.635785,-117.24281,Spokane
South Shore PK-8 School,,,Not assessed,Other,"4800 S Henderson St, SEATTLE, Washington, 98118-1734",47.5242502,-122.2713593,King
South Whidbey Academy,,,Not assessed,High School,"5675 Maxwelton Road, Langley, Washington, 98260",48.00532037,-122.410045,Island
South Whidbey High School,,,Not assessed,High School,"5675 Maxwelton, Langley, Washington, 98260",48.005662,-122.409924,Island
South Whidbey Special Services,,,Not assessed,Elementary School,"5520 Maxwelton Road, Langley, Washington, 98260-0346",48.0081512,-122.4126987,Island
Southgate Elementary School,,,Not assessed,Elementary School,"3121 WEST 19TH AVENUE, KENNEWICK, Washington, 99337-2399",46.19062363,-119.1652703,Benton
Southridge High School,,,Not assessed,High School,"3320 Southridge Boulevard, KENNEWICK, Washington, 99338-1976",46.179334,-119.195021,Benton
Southside Elementary,,,Not assessed,Other,"161 SE Collier Rd, Shelton, Washington, 98584",47.198665,-123.056038,Mason
Southwest Youth and Family Services,,,Not assessed,High School,"4555 Delridge Way SW, Seattle, Washington, 98106",47.56199787,-122.3635188,King
Southwood Elementary School,,,Not assessed,Elementary School,"3240 McDougall Avenue, Enumclaw, Washington, 98022-9498",47.187396,-122.011704,King
Southworth Elementary,,,Not assessed,Elementary School,"13849 Yelm Hwy SE, Yelm, Washington, 98597-8761",46.96916885,-122.6424268,Thurston
Spanaway Elementary,,,Not assessed,Elementary School,"412 165th St S, Spanaway, Washington, 98387-8624",47.10718686,-122.4383539,Pierce
Spanaway Lake High School,,,Not assessed,High School,"1305 168th Street East, Spanaway, Washington, 98387-5906",47.105734,-122.412429,Pierce
Spanaway Middle School,,,Not assessed,Middle School,"15701 B Street East, Tacoma, Washington, 98445-1198",47.11538623,-122.4279334,Pierce
Special Ed School,,,Not assessed,PK-12,"502 4TH ST NE, AUBURN, Washington, 98002-5020",47.31065893,-122.2227327,King
Special Ed School,,,Not assessed,PK-12,"2929 McDougall Avenue, Enumclaw, Washington, 98022",47.18794533,-122.0071174,King
Special Education,,,Not assessed,PK-12,"601 Crawford St, Kelso, Washington, 98626",46.14708815,-122.9062057,Cowlitz
Special Education,,,Not assessed,PK Only,"350 S. Oak Harbor St., Oak Harbor, Washington, 98277-0000",48.29583485,-122.6570488,Island
Special Education,,,Not assessed,PK-12,"216 E 4TH ST, PORT ANGELES, Washington, 98362-3200",48.11549718,-123.4336845,Clallam
Special Education Services/relife,,,Not assessed,PK-12,"14721 Murray ST, Lakewood, Washington, 98439-1129",47.15812626,-122.5203743,Pierce
Special Programs,,,Not assessed,PK-12,"615 Snow Ave., Richland, Washington, 99352-0000",46.2742716,-119.2940333,Benton
Special Services,,,Not assessed,PK Only,"134 Marion Ave N, Bremerton , Washington, 98312",47.5649341,-122.6619312,Kitsap
Special Services,,,Not assessed,PK-12,"1294 Chestnut St, Clarkston, Washington, 99403-0070",46.41110194,-117.0582262,Asotin
